Stage ID,RDD ID,Name,Scope,Parent IDs,Use ExternalBlockStore,Deserialized,Use Memory,Use Disk,Replication,Number of Partitions,ExternalBlockStore Size,RddID,Memory Size,Number of Cached Partitions,Use Memory,Use Disk,Disk Size,Memory,Disk,
129,98,EdgeRDD,156 zipPartitions ,79 97,false,true,true,false,1,1200,0,98,53132405280,1294,true,true,2046000166,true,true,
130,73,VertexRDD,118 zipPartitions ,54 71,false,true,true,true,1,1200,0,73,7608134600,2912,true,true,5316185415,true,true,
40,62,ReplicatedVertexView.withActiveSet - shippedActives (broadcast),89 mapPartitions ,52,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
41,22,EdgeRDD,17 zipPartitions ,14 21,false,false,false,false,1,1200,0,22,54478119568,2371,true,true,22204171245,true,true,
77,85,GraphImpl.aggregateMessages - preAgg,126 mapPartitions ,83,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
77,22,EdgeRDD,17 zipPartitions ,14 21,false,false,false,false,1,1200,0,22,54478119568,2371,true,true,22204171245,true,true,
129,22,EdgeRDD,17 zipPartitions ,14 21,false,false,false,false,1,1200,0,22,54478119568,2371,true,true,22204171245,true,true,
5,22,EdgeRDD,17 zipPartitions ,14 21,false,true,true,false,1,1200,0,22,54478119568,2371,true,true,22204171245,true,true,
12,37,VertexRDD,51 zipPartitions ,16 35,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
18,22,EdgeRDD,17 zipPartitions ,14 21,false,true,true,true,1,1200,0,22,54478119568,2371,true,true,22204171245,true,true,
2,8,MapPartitionsRDD,9 mapPartitions ,7,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
4,8,MapPartitionsRDD,9 mapPartitions ,7,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
5,25,ShuffledRDD,19 partitionBy ,24,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
6,8,MapPartitionsRDD,9 mapPartitions ,7,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
12,8,MapPartitionsRDD,9 mapPartitions ,7,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
17,43,ReplicatedVertexView.withActiveSet - shippedActives (broadcast),55 mapPartitions ,33,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
17,8,MapPartitionsRDD,9 mapPartitions ,7,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
18,25,ShuffledRDD,19 partitionBy ,24,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
19,8,MapPartitionsRDD,9 mapPartitions ,7,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
32,8,MapPartitionsRDD,9 mapPartitions ,7,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
40,8,MapPartitionsRDD,9 mapPartitions ,7,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
41,25,ShuffledRDD,19 partitionBy ,24,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
42,8,MapPartitionsRDD,9 mapPartitions ,7,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
65,8,MapPartitionsRDD,9 mapPartitions ,7,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
76,8,MapPartitionsRDD,9 mapPartitions ,7,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
77,25,ShuffledRDD,19 partitionBy ,24,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
78,8,MapPartitionsRDD,9 mapPartitions ,7,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
114,8,MapPartitionsRDD,9 mapPartitions ,7,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
128,8,MapPartitionsRDD,9 mapPartitions ,7,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
129,97,ShuffledRDD,155 partitionBy ,96,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
129,25,ShuffledRDD,19 partitionBy ,24,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
130,8,MapPartitionsRDD,9 mapPartitions ,7,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
5,28,GraphImpl.aggregateMessages - preAgg,21 mapPartitions ,26,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
19,49,VertexRDD,60 zipPartitions ,35 48,false,true,true,false,1,1200,0,49,7610640200,2101,true,true,2802244922,true,true,
32,49,VertexRDD,60 zipPartitions ,35 48,false,true,true,true,1,1200,0,49,7610640200,2101,true,true,2802244922,true,true,
40,49,VertexRDD,60 zipPartitions ,35 48,false,true,true,true,1,1200,0,49,7610640200,2101,true,true,2802244922,true,true,
42,49,VertexRDD,60 zipPartitions ,35 48,false,true,true,true,1,1200,0,49,7610640200,2101,true,true,2802244922,true,true,
65,49,VertexRDD,60 zipPartitions ,35 48,false,false,false,false,1,1200,0,49,7610640200,2101,true,true,2802244922,true,true,
76,49,VertexRDD,60 zipPartitions ,35 48,false,false,false,false,1,1200,0,49,7610640200,2101,true,true,2802244922,true,true,
78,49,VertexRDD,60 zipPartitions ,35 48,false,false,false,false,1,1200,0,49,7610640200,2101,true,true,2802244922,true,true,
114,49,VertexRDD,60 zipPartitions ,35 48,false,false,false,false,1,1200,0,49,7610640200,2101,true,true,2802244922,true,true,
128,49,VertexRDD,60 zipPartitions ,35 48,false,false,false,false,1,1200,0,49,7610640200,2101,true,true,2802244922,true,true,
130,49,VertexRDD,60 zipPartitions ,35 48,false,false,false,false,1,1200,0,49,7610640200,2101,true,true,2802244922,true,true,
65,71,VertexRDD,117 zipPartitions ,54 68,false,true,true,false,1,1200,0,71,7610640200,2039,true,true,2607187231,true,true,
76,71,VertexRDD,117 zipPartitions ,54 68,false,true,true,true,1,1200,0,71,7610640200,2039,true,true,2607187231,true,true,
78,71,VertexRDD,117 zipPartitions ,54 68,false,true,true,true,1,1200,0,71,7610640200,2039,true,true,2607187231,true,true,
114,96,ReplicatedVertexView.updateVertices - shippedVerts true true (broadcast),154 mapPartitions ,94,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
114,71,VertexRDD,117 zipPartitions ,54 68,false,false,false,false,1,1200,0,71,7610640200,2039,true,true,2607187231,true,true,
128,71,VertexRDD,117 zipPartitions ,54 68,false,false,false,false,1,1200,0,71,7610640200,2039,true,true,2607187231,true,true,
130,71,VertexRDD,117 zipPartitions ,54 68,false,false,false,false,1,1200,0,71,7610640200,2039,true,true,2607187231,true,true,
41,0,hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/ConnectedComponents/Input,0 textFile ,,false,false,false,false,1,1614,0,null,null,null,null,null,null,false,false,
77,83,EdgeRDD,125 zipPartitions ,79 82,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
77,0,hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/ConnectedComponents/Input,0 textFile ,,false,false,false,false,1,1614,0,null,null,null,null,null,null,false,false,
129,0,hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/ConnectedComponents/Input,0 textFile ,,false,false,false,false,1,1614,0,null,null,null,null,null,null,false,false,
130,108,MapPartitionsRDD,163 map ,106,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
0,0,hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/ConnectedComponents/Input,0 textFile ,,false,false,false,false,1,1614,0,null,null,null,null,null,null,false,false,
3,0,hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/ConnectedComponents/Input,0 textFile ,,false,false,false,false,1,1614,0,null,null,null,null,null,null,false,false,
5,0,hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/ConnectedComponents/Input,0 textFile ,,false,false,false,false,1,1614,0,null,null,null,null,null,null,false,false,
18,0,hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/ConnectedComponents/Input,0 textFile ,,false,false,false,false,1,1614,0,null,null,null,null,null,null,false,false,
5,14,EdgeRDD,12 mapPartitions ,3,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
18,14,EdgeRDD,12 mapPartitions ,3,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
41,14,EdgeRDD,12 mapPartitions ,3,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
42,70,MapPartitionsRDD,95 map ,68,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
77,14,EdgeRDD,12 mapPartitions ,3,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
129,14,EdgeRDD,12 mapPartitions ,3,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
32,48,ShuffledRDD,59 partitionBy ,47,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
40,48,ShuffledRDD,59 partitionBy ,47,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
42,48,ShuffledRDD,59 partitionBy ,47,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
65,48,ShuffledRDD,59 partitionBy ,47,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
76,48,ShuffledRDD,59 partitionBy ,47,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
77,82,ShuffledRDD,124 partitionBy ,81,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
78,48,ShuffledRDD,59 partitionBy ,47,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
114,48,ShuffledRDD,59 partitionBy ,47,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
128,48,ShuffledRDD,59 partitionBy ,47,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
130,48,ShuffledRDD,59 partitionBy ,47,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
19,48,ShuffledRDD,59 partitionBy ,47,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
0,2,CoalescedRDD,1 coalesce ,1,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
3,2,CoalescedRDD,1 coalesce ,1,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
2,18,VertexRDD,14 zipPartitions ,12 16,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
5,2,CoalescedRDD,1 coalesce ,1,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
18,2,CoalescedRDD,1 coalesce ,1,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
32,54,VertexRDD,84 zipPartitions ,35 52,false,true,true,false,1,1200,0,54,7601802672,3098,true,true,5901787589,true,true,
41,2,CoalescedRDD,1 coalesce ,1,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
42,54,VertexRDD,84 zipPartitions ,35 52,false,true,true,true,1,1200,0,54,7601802672,3098,true,true,5901787589,true,true,
65,54,VertexRDD,84 zipPartitions ,35 52,false,true,true,true,1,1200,0,54,7601802672,3098,true,true,5901787589,true,true,
76,54,VertexRDD,84 zipPartitions ,35 52,false,true,true,true,1,1200,0,54,7601802672,3098,true,true,5901787589,true,true,
77,2,CoalescedRDD,1 coalesce ,1,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
78,54,VertexRDD,84 zipPartitions ,35 52,false,true,true,true,1,1200,0,54,7601802672,3098,true,true,5901787589,true,true,
114,54,VertexRDD,84 zipPartitions ,35 52,false,false,false,false,1,1200,0,54,7601802672,3098,true,true,5901787589,true,true,
114,94,VertexRDD,153 zipPartitions ,73 92,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
128,54,VertexRDD,84 zipPartitions ,35 52,false,false,false,false,1,1200,0,54,7601802672,3098,true,true,5901787589,true,true,
129,2,CoalescedRDD,1 coalesce ,1,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
130,54,VertexRDD,84 zipPartitions ,35 52,false,false,false,false,1,1200,0,54,7601802672,3098,true,true,5901787589,true,true,
